"COLUMN_NAME","COMMENTS"
"F0155_052N","吸收投资收到的现金"
"F0155_053N","其中：子公司吸收少数股东投资收到的现金"
"F0155_054N","取得借款收到的现金"
"F0155_055N","发行债券收到的现金"
"F0155_056N","收到其他与筹资活动有关的现金"
"F0155_088N","现金的期末余额"
"F0155_089N","减：现金的期初余额"
"F0155_090N","加：现金等价物的期末余额"
"F0155_091N","减：现金等价物的期初余额"
"F0155_015N","销售商品、提供劳务收到的现金"
"F0155_016N","客户存款和同业存放款项净增加额"
"F0155_017N","向中央银行借款净增加额"
"F0155_018N","向其他金融机构拆入资金净增加额"
"F0155_019N","收到原保险合同保费取得的现金"
"F0155_020N","收到再保业务现金净额"
"F0155_051N","投资活动产生的现金流量净额"
"F0155_052N","吸收投资收到的现金"
"F0155_053N","其中：子公司吸收少数股东投资收到的现金"
"F0155_054N","取得借款收到的现金"
"F0155_055N","发行债券收到的现金"
"F0155_056N","收到其他与筹资活动有关的现金"
"F0155_057N","筹资活动现金流入小计"
"F0155_058N","偿还债务支付的现金"
"F0155_059N","分配股利、利润或偿付利息支付的现金"
"F0155_060N","其中：子公司支付给少数股东的股利、利润"
"F0155_061N","支付其他与筹资活动有关的现金"
"F0155_062N","筹资活动现金流出小计"
"F0155_063N","筹资活动产生的现金流量净额"
"F0155_064N","汇率变动对现金及现金等价物的影响"
"F0155_065N","现金及现金等价物净增加额"
"F0155_066N","加：期初现金及现金等价物余额"
"F0155_067N","期末现金及现金等价物余额"
"F0155_068N","净利润"
"F0155_069N","加：资产减值准备"
"F0155_070N","固定资产折旧、油气资产折耗、生产性生物资产折旧"
"F0155_021N","保户储金及投资款净增加额"
"F0155_022N","处置交易性金融资产净增加额"
"F0155_023N","收取利息、手续费及佣金的现金"
"F0155_024N","回购业务资金净增加额"
"F0155_025N","收到的税费返还"
"F0155_026N","收到其他与经营活动有关的现金"
"F0155_027N","经营活动现金流入小计"
"F0155_028N","购买商品、接受劳务支付的现金"
"F0155_029N","客户贷款及垫款净增加额"
"F0155_030N","存放中央银行和同业款项净增加额"
"F0155_031N","支付原保险合同赔付款项的现金"
"F0155_032N","支付利息、手续费及佣金的现金"
"F0155_033N","支付保单红利的现金"
"F0155_034N","支付给职工以及为职工支付的现金"
"F0155_035N","支付的各项税费"
"F0155_036N","支付其他与经营活动有关的现金"
"F0155_037N","经营活动现金流出小计"
"F0155_038N","经营活动产生的现金流量净额"
"F0155_039N","收回投资收到的现金"
"F0155_040N","取得投资收益收到的现金"
"F0155_041N","处置固定资产、无形资产和其他长期资产收回的现金净额"
"F0155_042N","处置子公司及其他营业单位收到的现金净额"
"F0155_043N","收到其他与投资活动有关的现金"
"F0155_044N","投资活动现金流入小计"
"F0155_045N","购建固定资产、无形资产和其他长期资产支付的现金"
"F0155_046N","投资支付的现金"
"F0155_047N","质押贷款净增加额"
"F0155_048N","取得子公司及其他营业单位支付的现金净额"
"F0155_049N","支付其他与投资活动有关的现金"
"F0155_050N","投资活动现金流出小计"
"F0155_071N","无形资产摊销"
"F0155_072N","长期待摊费用摊销"
"F0155_073N","处置固定资产、无形资产和其他长期资产的损失"
"F0155_074N","固定资产报废损失"
"F0155_075N","公允价值变动损失"
"F0155_076N","财务费用"
"F0155_077N","投资损失"
"F0155_078N","递延所得税资产减少"
"F0155_079N","递延所得税负债增加"
"F0155_080N","存货的减少"
"F0155_081N","经营性应收项目的减少"
"F0155_082N","经营性应付项目的增加"
"F0155_083N","其他"
"F0155_084N","经营活动产生的现金流量净额2"
"F0155_085N","债务转为资本"
"F0155_086N","一年内到期的可转换公司债券"
"F0155_087N","融资租入固定资产"
"F0155_088N","现金的期末余额"
"F0155_089N","减：现金的期初余额"
"F0155_090N","加：现金等价物的期末余额"
"F0155_091N","减：现金等价物的期初余额"
"F0155_092N","现金及现金等价物净增加额"
"OB_SEQ_ID","序列号"
"F0155_001V","机构ID"
"F0155_002V","机构名称"
"F0155_003D","公告日期"
"F0155_004D","开始日期"
"F0155_005D","截止日期"
"F0155_006D","报告年度(yyyy-03-31为一季度,yyyy-06-30为中报,yyyy-09-30为三季报,yyyy-12-31为年报)"
"F0155_007V","合并类型编码"
"F0155_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0155_009V","报表来源编码"
"F0155_010V","报表来源"
"F0155_011V","季度标识(1为1季度,2为2季度,3为3季度,4为4季度,5为前半年,6为后半年)"
"F0164_067N","总流通股数"
"F0164_068N","应付票据"
"F0164_002V","机构名词"
"F0164_003D","公告日期"
"F0164_004D","预留"
"F0164_005D","截止日期"
"F0164_006D","报告年度"
"F0164_007V","合并类型编码"
"F0164_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0164_009V","报表来源编码"
"F0164_010V","报表来源"
"F0164_015N","现金及现金等价物"
"F0164_016N","银行间资产"
"F0164_017N","交易性金融资产等短期投资"
"F0164_018N","应收款项"
"F0164_019N","存货"
"F0164_020N","其他流动资产"
"F0164_021N","流动资产合计"
"F0164_022N","商业贷款"
"F0164_023N","消费贷款"
"F0164_024N","其他贷款"
"F0164_025N","总贷款"
"F0164_026N","贷款损失准备"
"F0164_027N","贷款净额"
"F0164_028N","债券类投资"
"F0164_029N","权益类投资"
"F0164_030N","房地产投资"
"F0164_031N","其他长期投资"
"F0164_032N","长期投资合计"
"F0164_033N","固定资产总值"
"F0164_034N","累计折旧"
"F0164_035N","固定资产净额"
"F0164_036N","无形资产合计"
"F0164_037N","无形、递延及其他资产"
"F0164_038N","委托业务"
"F0164_039N","非流动资产总值"
"F0164_040N","总资产"
"F0164_041N","现金及有价证券担保"
"F0164_042N","非股权储备"
"F0164_043N","应付账款"
"F0164_044N","活期存款"
"F0164_045N","定期存款"
"F0164_046N","其他存款"
"F0164_047N","总存款"
"F0164_048N","短期付息债务"
"F0164_049N","未决赔款准备金"
"F0164_050N","未到期责任准备金"
"F0164_051N","寿险及长期健康险责任准备金"
"F0164_052N","其他营业准备金"
"F0164_053N","总保险准备金"
"F0164_054N","其他短期负债"
"F0164_055N","流动负债"
"F0164_056N","长期付息债务"
"F0164_057N","长期借款总计"
"F0164_058N","其他长期负债"
"F0164_059N","总负债"
"F0164_060N","优先股"
"F0164_061N","少数股东权益"
"F0164_062N","股本与资本公积"
"F0164_063N","留存收益"
"F0164_064N","总通用股东权益"
"F0164_065N","股东权益"
"F0164_066N","负债及股东权益合计"
"F0164_001V","机构ID"
"F0164_001V","机构ID"
"F0164_002V","机构名词"
"F0164_003D","公告日期"
"F0164_042N","非股权储备"
"F0164_043N","应付账款"
"F0164_044N","活期存款"
"F0164_045N","定期存款"
"F0164_046N","其他存款"
"F0164_047N","总存款"
"F0164_048N","短期付息债务"
"F0164_049N","未决赔款准备金"
"F0164_050N","未到期责任准备金"
"F0164_051N","寿险及长期健康险责任准备金"
"F0164_052N","其他营业准备金"
"F0164_053N","总保险准备金"
"F0164_054N","其他短期负债"
"F0164_055N","流动负债"
"F0164_056N","长期付息债务"
"F0164_057N","长期借款总计"
"F0164_058N","其他长期负债"
"F0164_059N","总负债"
"F0164_060N","优先股"
"F0164_061N","少数股东权益"
"F0164_062N","股本与资本公积"
"F0164_063N","留存收益"
"F0164_064N","总通用股东权益"
"F0164_065N","股东权益"
"F0164_066N","负债及股东权益合计"
"F0164_067N","总流通股数"
"F0164_068N","应付票据"
"F0164_004D","预留"
"F0164_005D","截止日期"
"F0164_006D","报告年度"
"F0164_007V","合并类型编码"
"F0164_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0164_009V","报表来源编码"
"F0164_010V","报表来源"
"F0164_015N","现金及现金等价物"
"F0164_016N","银行间资产"
"F0164_017N","交易性金融资产等短期投资"
"F0164_018N","应收款项"
"F0164_019N","存货"
"F0164_020N","其他流动资产"
"F0164_021N","流动资产合计"
"F0164_022N","商业贷款"
"F0164_023N","消费贷款"
"F0164_024N","其他贷款"
"F0164_025N","总贷款"
"F0164_026N","贷款损失准备"
"F0164_027N","贷款净额"
"F0164_028N","债券类投资"
"F0164_029N","权益类投资"
"F0164_030N","房地产投资"
"F0164_031N","其他长期投资"
"F0164_032N","长期投资合计"
"F0164_033N","固定资产总值"
"F0164_034N","累计折旧"
"F0164_035N","固定资产净额"
"F0164_036N","无形资产合计"
"F0164_037N","无形、递延及其他资产"
"F0164_038N","委托业务"
"F0164_039N","非流动资产总值"
"F0164_040N","总资产"
"F0164_041N","现金及有价证券担保"
"F0167_016N","营业成本"
"F0167_017N","利息及投资收入"
"F0167_018N","利息支出"
"F0167_019N","净利息收入"
"F0167_020N","贷款损失准备"
"F0167_021N","备抵后净利息收入"
"F0167_022N","非利息收入"
"F0167_023N","非利息支出"
"F0167_024N","佣金及手续费收入"
"F0167_025N","总开支及损失准备"
"F0167_026N","已赚保费收入"
"F0167_027N","赔付支出"
"F0167_028N","承销成本"
"F0167_029N","投资收益"
"F0167_030N","营业及管理费用"
"F0167_031N","交易账户盈亏"
"F0167_032N","外汇损益"
"F0167_033N","其他营业收入"
"F0167_034N","经营业收入"
"F0167_035N","营业利润"
"F0167_036N","息税前利润"
"F0167_037N","财务费用"
"F0167_038N","营业外净损益"
"F0167_039N","非经常项前净利润"
"F0167_040N","税前非经常性损益"
"F0167_041N","非经常性损益"
"F0167_042N","税前利润"
"F0167_043N","所得税费用"
"F0167_044N","净利润"
"F0167_045N","少数股东权益"
"F0167_046N","可再投资净利润"
"F0167_047N","折旧费用"
"F0167_048N","研究开发经费"
"F0167_049N","已分配资金"
"F0167_001V","机构ID"
"F0167_002V","机构名称"
"F0167_003D","公告日期"
"F0167_004D","结束日期"
"F0167_005D","截止日期"
"F0167_006D","报告年度"
"F0167_007V","合并类型编码"
"F0167_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0167_009V","报表来源编码"
"F0167_010V","报表来源"
"F0167_011V","季度标识(1为1季度，2为2季度，3为3季度，4为4季度，5为前半年，6为后半年，7为年报，8为1-3季报，9为滚动一季报，10为滚动中报，11为滚动三季报)"
"F0167_015N","营业收入"
"F0167_001V","机构ID"
"F0167_038N","营业外净损益"
"F0167_003D","公告日期"
"F0167_041N","非经常性损益"
"F0167_042N","税前利润"
"F0167_043N","所得税费用"
"F0167_044N","净利润"
"F0167_045N","少数股东权益"
"F0167_046N","可再投资净利润"
"F0167_047N","折旧费用"
"F0167_048N","研究开发经费"
"F0167_049N","已分配资金"
"F0167_039N","非经常项前净利润"
"F0167_040N","税前非经常性损益"
"F0167_004D","结束日期"
"F0167_005D","截止日期"
"F0167_006D","报告年度"
"F0167_007V","合并类型编码"
"F0167_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0167_009V","报表来源编码"
"F0167_010V","报表来源"
"F0167_011V","季度标识(1为1季度，2为2季度，3为3季度，4为4季度，5为前半年，6为后半年，7为年报，8为1-3季报，9为滚动一季报，10为滚动中报，11为滚动三季报)"
"F0167_015N","营业收入"
"F0167_016N","营业成本"
"F0167_017N","利息及投资收入"
"F0167_018N","利息支出"
"F0167_019N","净利息收入"
"F0167_020N","贷款损失准备"
"F0167_021N","备抵后净利息收入"
"F0167_022N","非利息收入"
"F0167_023N","非利息支出"
"F0167_024N","佣金及手续费收入"
"F0167_025N","总开支及损失准备"
"F0167_026N","已赚保费收入"
"F0167_027N","赔付支出"
"F0167_028N","承销成本"
"F0167_029N","投资收益"
"F0167_030N","营业及管理费用"
"F0167_031N","交易账户盈亏"
"F0167_032N","外汇损益"
"F0167_033N","其他营业收入"
"F0167_034N","经营业收入"
"F0167_035N","营业利润"
"F0167_036N","息税前利润"
"F0167_037N","财务费用"
"F0167_002V","机构名称"
"F0168_001V","机构ID"
"F0168_002V","机构名称"
"F0168_003D","公告日期"
"F0168_004D","开始日期"
"F0168_020N","收回投资收到的现金"
"F0168_021N","固定资产处置"
"F0168_022N","资本性支出"
"F0168_023N","投资支付的现金"
"F0168_024N","贷款及拆借净增加额"
"F0168_025N","其他与投资活动有关的现金"
"F0168_026N","投资活动现金流量"
"F0168_027N","客户存款和同业存放净增加"
"F0168_028N","短期借款增加额"
"F0168_029N","增加保险准备金"
"F0168_030N","吸收投资收到的现金"
"F0168_031N","长期借款增加额"
"F0168_032N","偿还长期借款"
"F0168_033N","减少股本"
"F0168_034N","分配股利支付的现金"
"F0168_035N","其他筹资活动现金流量"
"F0168_036N","筹资活动产生的现金流量"
"F0168_037N","现金及现金等价物净增加额"
"F0168_038N","偿付利息支付的现金"
"F0168_039N","支付的各项税费"
"F0168_040N","自由现金流量"
"F0168_005D","截止日期"
"F0168_006D","报告年度(yyyy-03-31为一季报，yyyy-06-30为中报，yyyy-09-30为三季报，yyyy-12-31为年报)"
"F0168_007V","合并类型编码"
"F0168_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0168_009V","报表来源编码"
"F0168_010V","报表来源"
"F0168_011V","季度标识(1为1季报，2为2季报，3为3季报，4为4季报，5为前半年，6为后半年，7为年报，8为1-3季报，9为滚动一季报，10为滚动中报，11为滚动三季报)"
"F0168_015N","净利润"
"F0168_016N","折旧与摊销"
"F0168_017N","非现金营运资本增减"
"F0168_018N","其他非现金调整"
"F0168_019N","经营活动所得现金"
"F0168_001V","机构ID"
"F0168_024N","贷款及拆借净增加额"
"F0168_003D","公告日期"
"F0168_004D","开始日期"
"F0168_005D","截止日期"
"F0168_006D","报告年度(yyyy-03-31为一季报，yyyy-06-30为中报，yyyy-09-30为三季报，yyyy-12-31为年报)"
"F0168_007V","合并类型编码"
"F0168_008V","合并类型(合并本期、合并上期、母公司本期、母公司上期)"
"F0168_009V","报表来源编码"
"F0168_010V","报表来源"
"F0168_011V","季度标识(1为1季报，2为2季报，3为3季报，4为4季报，5为前半年，6为后半年，7为年报，8为1-3季报，9为滚动一季报，10为滚动中报，11为滚动三季报)"
"F0168_015N","净利润"
"F0168_016N","折旧与摊销"
"F0168_017N","非现金营运资本增减"
"F0168_018N","其他非现金调整"
"F0168_019N","经营活动所得现金"
"F0168_020N","收回投资收到的现金"
"F0168_021N","固定资产处置"
"F0168_022N","资本性支出"
"F0168_039N","支付的各项税费"
"F0168_040N","自由现金流量"
"F0168_025N","其他与投资活动有关的现金"
"F0168_026N","投资活动现金流量"
"F0168_027N","客户存款和同业存放净增加"
"F0168_028N","短期借款增加额"
"F0168_029N","增加保险准备金"
"F0168_030N","吸收投资收到的现金"
"F0168_031N","长期借款增加额"
"F0168_032N","偿还长期借款"
"F0168_033N","减少股本"
"F0168_034N","分配股利支付的现金"
"F0168_035N","其他筹资活动现金流量"
"F0168_036N","筹资活动产生的现金流量"
